RespondentID,Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Datascientist,Database administrator,Desktop applications developer,Developer with stats/math background,DevOps,Embedded developer,Graphic designer,Graphics programming,Machine learning specialist,Mobile developer,Quality assurance engineer,Systems administrator,Web developer,    
23240,Canada,60606.06061,8,0,1,20,Not remote,9,0,0,0,0,1,0,0,0,0,1,0,1,1,
23254,United States,1.20E+05,14,1,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
23262,Canada,74242.42424,2,1,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
23276,United States,1.10E+05,3,1,1,1.00E+04,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
23284,United Kingdom,133125,14,0,1,1.00E+04,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
23287,United Kingdom,5.00E+04,4,0,1,1,Not remote,8,0,1,0,1,1,0,0,0,0,0,0,1,1,
23288,Canada,61363.63636,16,0,0,1.00E+03,Not remote,7,0,0,1,0,0,1,0,0,0,1,0,0,0,
23307,United States,7.50E+04,2,1,1,1.00E+03,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1,
23317,United States,9.00E+04,9,0,1,10,Not remote,5,0,0,0,1,0,0,0,0,0,0,0,0,1,
23319,United States,1.15E+05,5,0,1,1.00E+04,Not remote,10,0,0,0,1,0,0,0,0,1,0,0,0,1,
23324,Canada,53030.30303,1,0,1,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
23346,United States,1.55E+05,20,1,1,1,Remote,8,0,1,0,0,0,0,0,0,0,1,0,1,1,
23349,Canada,68181.81818,5,1,1,1.00E+04,Not remote,10,1,0,1,0,0,0,0,0,0,0,0,0,1,
23365,United States,8.00E+04,7,1,1,10,Not remote,10,0,1,1,0,0,1,0,0,0,1,0,1,1,
23379,United States,1.00E+05,8,0,1,10,Remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
23388,United States,92500,4,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
23398,United States,7.60E+04,19,1,1,20,Not remote,10,1,0,1,0,1,0,0,1,1,0,0,1,0,
23416,India,7487.887241,5,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
23417,Germany,43354.83871,2,0,1,10,Not remote,4,0,0,1,0,0,0,0,1,0,0,0,0,1,
23431,United States,1.05E+05,1,0,1,5.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
23459,Germany,48387.09677,9,0,1,100,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0,
23470,United Kingdom,46250,4,0,1,1.00E+03,Not remote,6,0,1,1,0,0,0,0,0,0,1,0,1,1,
23488,Germany,80645.16129,8,0,1,1.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
23490,India,3171.340479,20,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0,
23496,United States,1.20E+05,11,0,1,1.00E+03,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
23497,United Kingdom,34262.5,16,0,1,500,Not remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
23499,India,17095.87432,4,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
23500,Germany,61290.32258,3,0,1,100,Not remote,8,1,0,0,0,0,0,0,0,1,0,0,0,0,
23510,Germany,45161.29032,5,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
23520,United Kingdom,87500,3,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
23534,Germany,36559.13978,6,0,0,1.00E+03,Not remote,8,0,1,1,0,0,0,0,0,0,0,0,0,0,
23559,Germany,59139.78495,14,0,0,20,Not remote,8,1,1,1,1,0,0,0,0,0,0,0,0,1,
23567,Germany,64516.12903,3,0,1,5.00E+03,Not remote,9,1,0,0,0,1,0,0,0,0,1,1,0,1,
23568,United Kingdom,3.00E+04,1,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,1,1,
23577,Germany,48387.09677,3,0,1,100,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0,
23589,United Kingdom,43750,3,0,1,1.00E+03,Not remote,9,0,0,0,0,0,0,0,0,0,0,1,0,0,
23593,United Kingdom,9.00E+04,11,1,0,1.00E+04,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1,
23594,United Kingdom,3.00E+04,1,0,1,1.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
23603,Germany,48387.09677,3,0,0,5.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
23618,United Kingdom,56250,18,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
23619,United Kingdom,57937.5,20,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
23635,United Kingdom,66250,9,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
23657,Germany,69892.47312,11,0,1,10,Not remote,8,0,0,1,0,0,1,0,0,0,0,0,0,0,
23664,United States,8.30E+04,20,0,1,1.00E+03,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
23672,United Kingdom,37500,2,1,1,10,Not remote,8,0,1,1,0,0,0,0,0,0,0,0,1,1,
23700,United Kingdom,68750,4,0,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
23710,Germany,12903.22581,2,0,0,10,Not remote,6,0,0,0,0,0,0,0,1,0,1,0,1,1,
23714,Germany,41935.48387,9,0,0,1,Not remote,7,0,1,0,0,0,0,1,1,0,1,0,0,1,
23723,United Kingdom,18750,1,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
23736,United Kingdom,51250,5,1,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
23757,India,3964.175598,2,0,0,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
23771,Germany,75268.8172,4,0,1,100,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,0,0,
23803,United Kingdom,2.50E+04,2,1,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1,
23805,Germany,45161.29032,1,1,0,20,Not remote,3,0,0,0,1,0,0,0,0,1,0,0,0,0,
23833,United Kingdom,31250,1,0,0,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
23835,United Kingdom,53750,20,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
23900,United Kingdom,42500,1,1,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
23907,United Kingdom,87500,10,0,1,1,Not remote,7,0,1,1,0,0,0,0,1,0,1,0,0,0,
23912,United Kingdom,46875,20,0,1,1.00E+04,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1,
23918,United Kingdom,22500,1,0,0,10,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
23956,India,12479.81207,2,0,1,1.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
23969,Canada,69696.9697,19,1,0,1.00E+03,Not remote,8,1,0,0,1,1,0,0,0,0,0,0,1,0,
23977,United Kingdom,63750,2,0,1,1.00E+04,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
23984,United States,7.00E+04,5,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24024,United Kingdom,54062.5,20,0,1,1.00E+04,Remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1,
24029,Germany,43010.75269,3,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
24032,United Kingdom,32500,1,0,1,1.00E+03,Not remote,6,0,0,1,0,0,0,0,1,0,0,0,0,0,
24044,Canada,65909.09091,10,0,1,1.00E+04,Not remote,10,0,0,0,1,0,0,0,0,0,1,0,0,1,
24046,Germany,37419.35484,7,0,1,1,Not remote,3,0,0,1,0,0,0,0,1,0,0,0,1,0,
24070,United Kingdom,31250,3,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
24079,United Kingdom,2.50E+04,1,0,1,10,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,1,1,
24081,United States,1.15E+05,20,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
24088,United States,8.80E+04,5,0,1,1.00E+04,Not remote,8,0,1,1,1,0,0,0,0,0,1,1,1,1,
24096,United States,91200,10,1,1,1,Remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1,
24097,United Kingdom,7.50E+04,5,1,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24107,Germany,51612.90323,7,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0,
24109,Germany,66666.66667,13,0,0,100,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0,
24114,Canada,60606.06061,14,1,1,10,Remote,8,0,1,0,0,1,0,0,0,0,0,0,1,1,
24122,United Kingdom,43250,3,0,1,500,Not remote,6,0,0,0,0,0,1,0,0,0,0,0,0,0,
24136,United States,8.70E+04,8,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
24142,Germany,53763.44086,15,0,0,20,Not remote,3,0,0,0,0,0,0,0,0,0,1,0,0,1,
24178,United States,1.10E+05,1,0,1,100,Not remote,7,0,0,0,1,1,0,0,0,0,0,0,0,0,
24180,United Kingdom,62500,7,1,0,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
24181,United States,1.35E+05,5,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,1,1,
24182,United States,1.10E+05,13,0,0,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1,
24189,United States,9.50E+04,7,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
24191,United States,7.50E+04,3,1,1,20,Not remote,7,0,0,0,0,0,0,0,1,0,0,0,0,1,
24195,Canada,60606.06061,20,0,1,5.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
24196,United States,1.00E+05,15,1,0,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
24199,Germany,2150.537634,5,1,0,10,Not remote,5,0,0,0,0,0,0,1,0,0,0,0,0,1,
24200,United States,1.15E+05,3,0,1,1.00E+03,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1,
24201,United Kingdom,62500,8,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24209,United Kingdom,93750,13,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
24217,United Kingdom,42500,2,0,1,1.00E+03,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1,
24226,United States,52500,3,0,0,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
24228,United Kingdom,38125,2,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
24233,United Kingdom,3.50E+04,4,0,1,10,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,1,1,
24238,United Kingdom,58750,6,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
24260,United States,5.50E+04,2,1,1,1,Remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0,
24262,United Kingdom,5.00E+04,2,0,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
24273,United States,1.70E+05,8,0,1,1.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24286,United States,1.10E+05,7,0,0,100,Remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1,
24289,United Kingdom,46875,3,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24293,United Kingdom,56250,3,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
24303,United States,9.40E+04,14,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
24320,United States,49677,15,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24327,United States,8.00E+04,20,0,1,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24328,United States,1.14E+05,9,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24334,United States,7.70E+04,7,0,1,1.00E+04,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
24335,United States,1.50E+05,4,1,1,100,Not remote,5,0,0,0,0,0,1,0,0,0,0,0,0,0,
24336,United States,9.20E+04,5,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24351,United Kingdom,143750,5,0,1,1.00E+04,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,0,
24353,Germany,48387.09677,8,0,1,1.00E+03,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
24355,United States,7.60E+04,6,0,0,20,Not remote,6,1,1,1,0,0,0,0,0,0,0,0,1,1,
24359,United States,5.40E+04,13,0,0,10,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,0,1,
24360,Canada,63636.36364,7,0,1,100,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,0,
24367,United States,1.26E+05,3,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24384,United States,5.00E+04,0,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1,
24386,United Kingdom,57500,12,1,1,20,Not remote,6,0,0,1,0,0,0,0,1,0,1,0,0,1,
24392,Canada,54545.45455,7,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
24409,Canada,47272.72727,3,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0,
24421,United Kingdom,22500,1,0,1,1.00E+04,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,0,
24449,United States,8.50E+04,13,0,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1,
24460,Canada,5.00E+04,3,0,0,20,Not remote,5,0,0,0,1,0,0,0,0,0,0,0,0,1,
24461,Canada,151515.1515,20,1,0,500,Not remote,10,1,0,1,1,0,0,0,0,0,0,0,0,0,
24464,United States,6.00E+04,1,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
24467,India,1283.33578,1,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0,
24487,Germany,48387.09677,13,0,1,500,Not remote,7,1,1,1,1,1,0,0,0,0,0,0,1,1,
24491,United States,73800,3,1,1,5.00E+03,Not remote,8,0,0,1,0,0,1,0,0,0,0,1,0,0,
24502,United States,1.33E+05,20,0,1,1.00E+03,Remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1,
24504,India,2642.783732,4,1,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,0,
24512,United Kingdom,41825,2,0,1,1.00E+04,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
24523,Canada,34469.69697,3,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,0,
24533,United States,61635,1,0,1,1.00E+04,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
24539,Canada,8.00E+04,9,0,0,500,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,0,1,
24540,United States,7.00E+04,3,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
24550,Canada,68181.81818,6,1,1,20,Not remote,8,1,0,0,1,1,0,0,0,0,0,0,1,1,
24574,United States,1.75E+05,12,1,1,1.00E+04,Not remote,10,0,0,1,0,1,0,0,0,0,1,0,0,1,
24575,United Kingdom,81250,6,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0,
24579,United States,118500,1,0,0,1.00E+04,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1,
24586,Germany,69892.47312,16,0,0,1.00E+04,Not remote,10,0,0,0,0,0,1,0,0,0,0,0,0,0,
24591,United States,7.00E+04,2,0,1,5.00E+03,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
24604,United States,7.20E+04,2,0,1,100,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,1,1,
24609,Germany,4516.129032,1,0,1,5.00E+03,Not remote,2,0,0,1,0,0,0,0,0,0,0,0,0,0,
24615,United States,1.03E+05,16,0,1,20,Not remote,10,0,1,0,0,1,0,0,0,0,1,1,1,1,
24616,United States,1.38E+05,16,1,1,100,Not remote,8,0,0,1,0,0,1,0,0,0,0,0,0,1,
24617,United States,7.20E+04,5,0,1,1.00E+04,Remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1,
24623,Germany,55483.87097,1,0,0,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
24624,Canada,49242.42424,7,1,1,1,Not remote,8,0,1,0,0,1,1,0,0,0,0,0,1,1,
24630,United States,4.40E+04,1,0,1,1,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
24635,United States,4.20E+04,1,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
24637,Canada,75757.57576,7,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
24645,United States,4.00E+04,1,0,0,5.00E+03,Not remote,7,1,0,1,0,0,0,0,0,0,0,0,0,0,
24656,United States,8.50E+04,8,0,1,500,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
24657,Canada,56060.60606,16,0,1,1.00E+04,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
24668,United Kingdom,31250,1,0,1,20,Not remote,5,0,0,0,1,0,0,0,0,0,1,0,0,1,
24679,Germany,3548.387097,2,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1,
24682,United States,7.10E+04,5,0,1,1,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
24683,United States,1.05E+05,3,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
24686,Canada,37878.78788,4,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
24688,United States,5.00E+04,3,0,1,1,Not remote,7,0,0,1,0,0,0,0,1,0,1,0,0,0,
24692,United States,1.10E+05,16,1,1,1.00E+04,Not remote,7,0,0,1,1,0,0,0,0,1,0,0,0,0,
24695,United States,1.05E+05,12,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
24697,United States,1.15E+05,19,0,0,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
24699,United States,6.50E+04,2,0,1,500,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1,
24705,Canada,59469.69697,6,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24730,Canada,75757.57576,5,1,1,1.00E+04,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,1,
24738,United Kingdom,4.00E+04,3,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24742,United States,117300,20,1,1,1.00E+04,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
24753,Germany,2688.172043,3,0,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
24763,United States,1.10E+05,18,0,0,1.00E+03,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1,
24778,United States,8.50E+04,19,0,1,20,Not remote,7,0,0,0,0,1,1,0,0,0,1,0,0,0,
24780,United Kingdom,46250,5,0,1,1.00E+03,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1,
24782,United Kingdom,7.50E+04,12,1,1,500,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,1,1,
24793,United States,1.20E+05,10,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1,
24795,United States,8.00E+04,6,0,0,1.00E+03,Remote,9,0,0,0,1,0,0,0,1,0,0,0,0,1,
24814,Canada,44696.9697,1,0,1,1.00E+04,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1,
24829,United States,1.30E+05,20,1,1,20,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
24837,United States,1.20E+05,5,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24844,United States,7.00E+04,3,0,1,20,Remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
24845,Canada,98484.84848,20,1,0,100,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,0,
24861,United States,6.40E+04,20,0,1,1.00E+03,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
24862,United States,9.50E+04,17,0,1,500,Remote,7,0,1,0,0,0,0,0,0,0,1,0,0,1,
24870,United Kingdom,68750,20,0,0,1.00E+04,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
24885,United States,1.50E+05,20,0,1,5.00E+03,Not remote,9,0,0,1,0,0,1,0,0,0,1,0,0,1,
24887,United States,3.00E+04,14,1,1,1.00E+04,Not remote,8,0,1,0,0,0,0,0,1,0,0,0,1,0,
24889,India,24959.62414,14,1,1,1.00E+04,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0,
24918,United States,1.50E+05,8,0,1,1.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
24920,India,10277.49229,5,0,0,1.00E+03,Not remote,7,0,1,1,0,1,0,0,0,0,0,0,0,1,
24921,United States,1.15E+05,13,0,1,500,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1,
24939,India,9690.207018,0,0,0,20,Not remote,5,0,1,0,0,0,0,0,0,0,0,0,0,1,
24946,India,6827.191308,3,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1,
24956,United States,7.20E+04,6,0,1,500,Not remote,10,1,1,1,1,0,0,0,0,0,0,0,0,1,
24963,United States,1.40E+05,12,1,0,1.00E+04,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
24964,Germany,59139.78495,6,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
24966,United States,5.00E+04,2,0,1,1,Not remote,10,0,1,0,1,0,0,0,0,0,1,0,0,1,
24974,Germany,53763.44086,2,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0,
24997,United States,67500,1,0,1,1.00E+03,Not remote,4,0,0,0,0,0,0,0,0,0,1,0,0,1,
25011,India,5138.746146,2,0,0,20,Not remote,5,0,0,1,1,0,0,0,0,0,0,0,0,1,
25014,India,10277.49229,5,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
25015,Germany,64516.12903,8,0,1,1.00E+04,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,1,
25016,Germany,45161.29032,4,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
25017,India,3171.340479,1,0,1,1,Not remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
25043,India,7464.9149,1,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0,
25073,India,6606.95933,2,0,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
25078,India,17618.55821,1,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0,
25081,Germany,45161.29032,3,1,0,10,Not remote,8,0,0,0,0,0,0,1,0,0,1,1,0,1,
25095,Germany,64516.12903,0,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
25121,Germany,58064.51613,3,0,0,10,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0,
25126,India,17618.55821,6,0,0,100,Not remote,6,0,1,0,0,0,0,0,0,0,0,0,0,1,
25132,India,16150.34503,1,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1,
25147,India,11011.59888,0,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
25154,India,10277.49229,5,1,1,1,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,0,0,
25171,Germany,51612.90323,2,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
25174,Germany,55913.97849,4,0,1,100,Not remote,8,0,0,1,0,0,0,0,1,0,0,0,0,0,
25175,Germany,38709.67742,2,0,1,20,Not remote,6,0,0,1,0,0,1,0,0,0,0,0,0,0,
25176,United Kingdom,31250,1,0,1,1,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
25183,Germany,75268.8172,11,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
25184,Germany,59139.78495,14,0,0,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0,
25187,Germany,33548.3871,7,0,1,10,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,1,1,
25188,United Kingdom,3.50E+04,2,0,1,1.00E+04,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0,
25194,Germany,59139.78495,10,0,0,100,Not remote,2,1,0,1,0,0,0,0,0,0,0,0,0,1,
25222,United Kingdom,31250,5,0,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
25232,Germany,58064.51613,1,0,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
25238,United Kingdom,53750,2,1,1,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1,
25252,United Kingdom,43750,10,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
25258,United Kingdom,3.00E+04,20,0,0,1,Remote,8,0,0,1,1,0,1,0,0,0,1,0,0,0,
25274,Germany,91397.84946,17,0,0,5.00E+03,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
25306,India,6166.495375,1,0,0,1,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
25342,India,9690.207018,4,1,1,10,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
25352,United Kingdom,56250,16,1,1,20,Not remote,7,0,1,1,0,1,0,0,0,0,1,1,1,1,
25360,India,7047.423286,3,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
25365,United Kingdom,56250,18,0,0,20,Not remote,3,0,0,0,0,1,0,0,0,0,0,0,1,0,
25367,Germany,48387.09677,4,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
25404,United Kingdom,112500,15,1,0,100,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1,
25412,United Kingdom,46875,2,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
25443,United Kingdom,56250,18,0,1,100,Not remote,7,0,0,1,1,0,1,0,0,0,0,0,0,0,
25452,United States,5.50E+04,9,0,0,500,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1,
25463,United Kingdom,48750,6,1,1,10,Not remote,9,0,1,0,0,0,1,0,1,0,0,0,0,1,
25464,Germany,41397.84946,3,0,1,10,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1,
25465,United Kingdom,5.00E+04,1,0,0,1.00E+04,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,0,
25474,Germany,15535.48387,1,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0,
25496,United Kingdom,26250,1,0,1,10,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1,
25526,Germany,51612.90323,2,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
25541,Germany,91397.84946,10,0,1,1,Not remote,8,0,0,1,1,0,1,0,1,0,0,0,0,1,
25545,United Kingdom,6.00E+04,6,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
